
辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,活用型,活用形,発音形出現形,仮名形出現形,語種,書字形(基本形),語形(基本形),
現代語,I,ニャーニャー,にゃあにゃあ,ニャアニャア,副詞,,,ニャーニャー,ニャーニャー,和,ニャーニャー,ニャアニャア
現代語,I,泣い,泣く,ナク,動詞-一般,五段-カ行,連用形-イ音便,ナイ,ナイ,和,泣く,ナク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,い,居る,イル,動詞-非自立可能,上一段-ア行,連用形-一般,イ,イ,和,いる,イル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,事,事,コト,名詞-普通名詞-一般,,,コト,コト,和,事,コト
現代語,I,だけ,だけ,ダケ,助詞-副助詞,,,ダケ,ダケ,和,だけ,ダケ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,記憶,記憶,キオク,名詞-普通名詞-サ変可能,,,キオク,キオク,漢,記憶,キオク
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,終止形-一般,イル,イル,和,いる,イル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,吾輩,我が輩,ワガハイ,代名詞,,,ワガハイ,ワガハイ,混,吾輩,ワガハイ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,ここ,此処,ココ,代名詞,,,ココ,ココ,和,ここ,ココ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,始め,始める,ハジメル,動詞-非自立可能,下一段-マ行,連用形-一般,ハジメ,ハジメ,和,始める,ハジメル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,人間,人間,ニンゲン,名詞-普通名詞-一般,,,ニンゲン,ニンゲン,漢,人間,ニンゲン
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,いう,言う,イウ,動詞-一般,五段-ワア行,連体形-一般,ユー,イウ,和,いう,ユウ
現代語,I,もの,物,モノ,名詞-普通名詞-サ変可能,,,モノ,モノ,和,もの,モノ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,見,見る,ミル,動詞-非自立可能,上一段-マ行,連用形-一般,ミ,ミ,和,見る,ミル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,しかも,然も,シカモ,接続詞,,,シカモ,シカモ,和,しかも,シカモ
現代語,I,あと,後,アト,名詞-普通名詞-副詞可能,,,アト,アト,和,あと,アト
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,聞く,聞く,キク,動詞-一般,五段-カ行,終止形-一般,キク,キク,和,聞く,キク
現代語,I,と,と,ト,助詞-接続助詞,,,ト,ト,和,と,ト
現代語,I,それ,其れ,ソレ,代名詞,,,ソレ,ソレ,和,それ,ソレ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,書生,書生,ショセイ,名詞-普通名詞-一般,,,ショセー,ショセイ,漢,書生,ショセイ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,いう,言う,イウ,動詞-一般,五段-ワア行,連体形-一般,ユー,イウ,和,いう,ユウ
現代語,I,人間,人間,ニンゲン,名詞-普通名詞-一般,,,ニンゲン,ニンゲン,漢,人間,ニンゲン
現代語,I,中,中,ジュウ,接尾辞-名詞的-副詞可能,,,ジュー,ジュウ,漢,中,ジュウ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,一番,一番,イチバン,副詞,,,イチバン,イチバン,漢,一番,イチバン
現代語,I,獰悪,獰悪,ドウアク,名詞-普通名詞-形状詞可能,,,ドーアク,ドウアク,漢,獰悪,ドウアク
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,種族,種族,シュゾク,名詞-普通名詞-一般,,,シュゾク,シュゾク,漢,種族,シュゾク
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,あっ,有る,アル,動詞-非自立可能,五段-ラ行,連用形-促音便,アッ,アッ,和,ある,アル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,そう,そう-伝聞,ソウ,名詞-助動詞語幹,,,ソー,ソウ,和,そう,ソウ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,この,此の,コノ,連体詞,,,コノ,コノ,和,この,コノ
現代語,I,書生,書生,ショセイ,名詞-普通名詞-一般,,,ショセー,ショセイ,漢,書生,ショセイ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,いう,言う,イウ,動詞-一般,五段-ワア行,連体形-一般,ユー,イウ,和,いう,ユウ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,時々,時々,トキドキ,名詞-普通名詞-副詞可能,,,トキドキ,トキドキ,和,時々,トキドキ
現代語,I,我々,我々-代名詞,ワレワレ,代名詞,,,ワレワレ,ワレワレ,和,我々,ワレワレ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,捕え,捕らえる,トラエル,動詞-一般,下一段-ア行,連用形-一般,トラエ,トラエ,和,捕える,トラエル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,煮,煮る,ニル,動詞-一般,上一段-ナ行,連用形-一般,ニ,ニ,和,煮る,ニル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,食う,食う,クウ,動詞-一般,五段-ワア行,終止形-一般,クウ,クウ,和,食う,クウ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,いう,言う,イウ,動詞-一般,五段-ワア行,連体形-一般,ユー,イウ,和,いう,ユウ
現代語,I,話,話,ハナシ,名詞-普通名詞-サ変可能,,,ハナシ,ハナシ,和,話,ハナシ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,しかし,然し,シカシ,接続詞,,,シカシ,シカシ,和,しかし,シカシ
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,当時,当時,トウジ,名詞-普通名詞-副詞可能,,,トージ,トウジ,漢,当時,トウジ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,何,何,ナニ,代名詞,,,ナン,ナン,和,何,ナン
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,いう,言う,イウ,動詞-一般,五段-ワア行,連体形-一般,ユー,イウ,和,いう,ユウ
現代語,I,考,考え,カンガエ,名詞-普通名詞-一般,,,カンガエ,カンガエ,和,考,カンガエ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,なかっ,無い,ナイ,形容詞-非自立可能,形容詞,連用形-促音便,ナカッ,ナカッ,和,ない,ナイ
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,から,から,カラ,助詞-接続助詞,,,カラ,カラ,和,から,カラ
現代語,I,別段,別段,ベツダン,副詞,,,ベツダン,ベツダン,漢,別段,ベツダン
現代語,I,恐しい,恐ろしい,オソロシイ,形容詞-一般,形容詞,終止形-一般,オソロシー,オソロシイ,和,恐しい,オソロシイ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,思わ,思う,オモウ,動詞-一般,五段-ワア行,未然形-一般,オモワ,オモワ,和,思う,オモウ
現代語,I,なかっ,ない,ナイ,助動詞,助動詞-ナイ,連用形-促音便,ナカッ,ナカッ,和,ない,ナイ
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,ただ,唯,タダ,接続詞,,,タダ,タダ,和,ただ,タダ
現代語,I,彼,彼,カレ,代名詞,,,カレ,カレ,和,彼,カレ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,掌,掌,テノヒラ,名詞-普通名詞-一般,,,テノヒラ,テノヒラ,和,掌,テノヒラ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,載せ,乗せる,ノセル,動詞-一般,下一段-サ行,未然形-一般,ノセ,ノセ,和,載せる,ノセル
現代語,I,られ,られる,ラレル,助動詞,助動詞-レル,連用形-一般,ラレ,ラレ,和,られる,ラレル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,スー,すう,スウ,副詞,,,スー,スー,和,スー,スウ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,持ち上げ,持ち上げる,モチアゲル,動詞-一般,下一段-ガ行,未然形-一般,モチアゲ,モチアゲ,和,持ち上げる,モチアゲル
現代語,I,られ,られる,ラレル,助動詞,助動詞-レル,連用形-一般,ラレ,ラレ,和,られる,ラレル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,時,時,トキ,名詞-普通名詞-副詞可能,,,トキ,トキ,和,時,トキ
現代語,I,何,何,ナニ,代名詞,,,ナン,ナン,和,何,ナン
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,か,か,カ,助詞-副助詞,,,カ,カ,和,か,カ
現代語,I,フワフワ,ふわふわ,フワフワ,副詞,,,フワフワ,フワフワ,和,フワフワ,フワフワ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,感じ,感じ,カンジ,名詞-普通名詞-一般,,,カンジ,カンジ,混,感じ,カンジ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,あっ,有る,アル,動詞-非自立可能,五段-ラ行,連用形-促音便,アッ,アッ,和,ある,アル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,ばかり,ばかり,バカリ,助詞-副助詞,,,バカリ,バカリ,和,ばかり,バカリ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,終止形-一般,アル,アル,和,ある,アル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,掌,掌,テノヒラ,名詞-普通名詞-一般,,,テノヒラ,テノヒラ,和,掌,テノヒラ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,上,上,ウエ,名詞-普通名詞-副詞可能,,,ウエ,ウエ,和,上,ウエ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,少し,少し,スコシ,副詞,,,スコシ,スコシ,和,少し,スコシ
現代語,I,落ちつい,落ち着く,オチツク,動詞-一般,五段-カ行,連用形-イ音便,オチツイ,オチツイ,和,落ちつく,オチツク
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,書生,書生,ショセイ,名詞-普通名詞-一般,,,ショセー,ショセイ,漢,書生,ショセイ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,顔,顔,カオ,名詞-普通名詞-一般,,,カオ,カオ,和,顔,カオ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,見,見る,ミル,動詞-非自立可能,上一段-マ行,連用形-一般,ミ,ミ,和,見る,ミル
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,の,の,ノ,助詞-準体助詞,,,ノ,ノ,和,の,ノ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,いわゆる,所謂,イワユル,連体詞,,,イワユル,イワユル,和,いわゆる,イワユル
現代語,I,人間,人間,ニンゲン,名詞-普通名詞-一般,,,ニンゲン,ニンゲン,漢,人間,ニンゲン
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,いう,言う,イウ,動詞-一般,五段-ワア行,連体形-一般,ユー,イウ,和,いう,ユウ
現代語,I,もの,物,モノ,名詞-普通名詞-サ変可能,,,モノ,モノ,和,もの,モノ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,見,見る,ミル,動詞-非自立可能,上一段-マ行,連用形-一般,ミ,ミ,和,見る,ミル
現代語,I,始,シ,シ,名詞-固有名詞-人名-姓,,,シ,シ,固,始,シ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,あろう,有る,アル,動詞-非自立可能,五段-ラ行,意志推量形,アロー,アロウ,和,ある,アル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,この,此の,コノ,連体詞,,,コノ,コノ,和,この,コノ
現代語,I,時,時,トキ,名詞-普通名詞-副詞可能,,,トキ,トキ,和,時,トキ
現代語,I,妙,妙,ミョウ,名詞-普通名詞-形状詞可能,,,ミョー,ミョウ,漢,妙,ミョウ
現代語,I,な,だ,ダ,助動詞,助動詞-ダ,連体形-一般,ナ,ナ,和,だ,ダ
現代語,I,もの,物,モノ,名詞-普通名詞-サ変可能,,,モノ,モノ,和,もの,モノ
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,思っ,思う,オモウ,動詞-一般,五段-ワア行,連用形-促音便,オモッ,オモッ,和,思う,オモウ
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,感じ,感じ,カンジ,名詞-普通名詞-一般,,,カンジ,カンジ,混,感じ,カンジ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,今,今,イマ,名詞-普通名詞-副詞可能,,,イマ,イマ,和,今,イマ
現代語,I,で,で,デ,助詞-格助詞,,,デ,デ,和,で,デ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,残っ,残る,ノコル,動詞-一般,五段-ラ行,連用形-促音便,ノコッ,ノコッ,和,残る,ノコル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,終止形-一般,イル,イル,和,いる,イル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,第,第,ダイ,接頭辞,,,ダイ,ダイ,漢,第,ダイ
現代語,I,一,一,イチ,名詞-数詞,,,イッ,イッ,漢,一,イチ
現代語,I,毛,毛,モウ,名詞-普通名詞-助数詞可能,,,モー,モウ,漢,毛,モウ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,もっ,持つ,モツ,動詞-一般,五段-タ行,連用形-促音便,モッ,モッ,和,もつ,モツ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,装飾,装飾,ソウショク,名詞-普通名詞-サ変可能,,,ソーショク,ソウショク,漢,装飾,ソウショク
現代語,I,さ,為る,スル,動詞-非自立可能,サ行変格,未然形-サ,サ,サ,和,する,スル
現代語,I,れ,れる,レル,助動詞,助動詞-レル,連用形-一般,レ,レ,和,れる,レル
現代語,I,べき,べし,ベシ,助動詞,文語助動詞-ベシ,連体形-一般,ベキ,ベキ,和,べし,ベシ
現代語,I,はず,筈,ハズ,名詞-普通名詞-一般,,,ハズ,ハズ,和,はず,ハズ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,顔,顔,カオ,名詞-普通名詞-一般,,,カオ,カオ,和,顔,カオ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,つるつる,つるつる,ツルツル,副詞,,,ツルツル,ツルツル,和,つるつる,ツルツル
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,まるで,丸で,マルデ,副詞,,,マルデ,マルデ,和,まるで,マルデ
現代語,I,薬缶,薬缶,ヤカン,名詞-普通名詞-一般,,,ヤカン,ヤカン,漢,薬缶,ヤカン
現代語,I,だ,だ,ダ,助動詞,助動詞-ダ,終止形-一般,ダ,ダ,和,だ,ダ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,後,後,アト,名詞-普通名詞-副詞可能,,,アト,アト,和,後,アト
現代語,I,猫,猫,ネコ,名詞-普通名詞-一般,,,ネコ,ネコ,和,猫,ネコ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,だいぶ,大分,ダイブ,副詞,,,ダイブ,ダイブ,漢,だいぶ,ダイブ
現代語,I,逢っ,会う,アウ,動詞-一般,五段-ワア行,連用形-促音便,アッ,アッ,和,逢う,アウ
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,が,が,ガ,助詞-接続助詞,,,ガ,ガ,和,が,ガ
現代語,I,こんな,こんな,コンナ,連体詞,,,コンナ,コンナ,和,こんな,コンナ
現代語,I,片輪,片端,カタワ,名詞-普通名詞-一般,,,カタワ,カタワ,和,片輪,カタワ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
現代語,I,一,一,イチ,名詞-数詞,,,イチ,イチ,漢,一,イチ
現代語,I,度,度,ド,名詞-普通名詞-助数詞可能,,,ド,ド,漢,度,ド
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,出会わし,出会わす,デアワス,動詞-一般,五段-サ行,連用形-一般,デアワシ,デアワシ,和,出会わす,デアワス
現代語,I,た,た,タ,助動詞,助動詞-タ,連体形-一般,タ,タ,和,た,タ
現代語,I,事,事,コト,名詞-普通名詞-一般,,,コト,コト,和,事,コト
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,ない,無い,ナイ,形容詞-非自立可能,形容詞,終止形-一般,ナイ,ナイ,和,ない,ナイ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,のみ,のみ,ノミ,助詞-副助詞,,,ノミ,ノミ,和,のみ,ノミ
現代語,I,なら,なり-断定,ナリ,助動詞,文語助動詞-ナリ-断定,未然形-一般,ナラ,ナラ,和,なり,ナリ
現代語,I,ず,ず,ズ,助動詞,助動詞-ヌ,連用形-一般,ズ,ズ,和,ぬ,ヌ
現代語,I,顔,顔,カオ,名詞-普通名詞-一般,,,カオ,カオ,和,顔,カオ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,真中,マナカ,マナカ,名詞-固有名詞-人名-姓,,,マナカ,マナカ,固,真中,マナカ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,あまり,余り,アマリ,形状詞-一般,,,アマリ,アマリ,和,あまり,アマリ
現代語,I,に,だ,ダ,助動詞,助動詞-ダ,連用形-ニ,ニ,ニ,和,だ,ダ
現代語,I,突起,突起,トッキ,名詞-普通名詞-サ変可能,,,トッキ,トッキ,漢,突起,トッキ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,いる,居る,イル,動詞-非自立可能,上一段-ア行,終止形-一般,イル,イル,和,いる,イル
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,そう,そう,ソウ,副詞,,,ソー,ソウ,和,そう,ソウ
現代語,I,し,為る,スル,動詞-非自立可能,サ行変格,連用形-一般,シ,シ,和,する,スル
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,その,其の,ソノ,連体詞,,,ソノ,ソノ,和,その,ソノ
現代語,I,穴,穴,アナ,名詞-普通名詞-一般,,,アナ,アナ,和,穴,アナ
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,中,中,ナカ,名詞-普通名詞-副詞可能,,,ナカ,ナカ,和,中,ナカ
現代語,I,から,から,カラ,助詞-格助詞,,,カラ,カラ,和,から,カラ
現代語,I,時々,時々,トキドキ,名詞-普通名詞-副詞可能,,,トキドキ,トキドキ,和,時々,トキドキ
現代語,I,ぷうぷう,ぷうぷう,プウプウ,副詞,,,プープー,プウプウ,和,ぷうぷう,プウプウ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,煙,煙,ケムリ,名詞-普通名詞-一般,,,ケムリ,ケムリ,和,煙,ケムリ
現代語,I,を,を,ヲ,助詞-格助詞,,,オ,ヲ,和,を,ヲ
現代語,I,吹く,吹く,フク,動詞-一般,五段-カ行,終止形-一般,フク,フク,和,吹く,フク
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,どう,どう,ドウ,副詞,,,ドー,ドウ,和,どう,ドウ
現代語,I,も,も,モ,助詞-係助詞,,,モ,モ,和,も,モ
現代語,I,咽せ,噎せる,ムセル,動詞-一般,下一段-サ行,連用形-一般,ムセ,ムセ,和,咽せる,ムセル
現代語,I,ぽく,ぽい,ポイ,接尾辞-形容詞的,形容詞,連用形-一般,ポク,ポク,和,ぽい,ポイ
現代語,I,て,て,テ,助詞-接続助詞,,,テ,テ,和,て,テ
現代語,I,実,実,ジツ,名詞-普通名詞-副詞可能,,,ジツ,ジツ,漢,実,ジツ
現代語,I,に,に,ニ,助詞-格助詞,,,ニ,ニ,和,に,ニ
現代語,I,弱っ,弱る,ヨワル,動詞-一般,五段-ラ行,連用形-促音便,ヨワッ,ヨワッ,和,弱る,ヨワル
現代語,I,た,た,タ,助動詞,助動詞-タ,終止形-一般,タ,タ,和,た,タ
現代語,I,。,。,,補助記号-句点,,,,,記号,。,
現代語,I,これ,此れ,コレ,代名詞,,,コレ,コレ,和,これ,コレ
現代語,I,が,が,ガ,助詞-格助詞,,,ガ,ガ,和,が,ガ
現代語,I,人間,人間,ニンゲン,名詞-普通名詞-一般,,,ニンゲン,ニンゲン,漢,人間,ニンゲン
現代語,I,の,の,ノ,助詞-格助詞,,,ノ,ノ,和,の,ノ
現代語,I,飲む,飲む,ノム,動詞-一般,五段-マ行,連体形-一般,ノム,ノム,和,飲む,ノム
現代語,I,煙草,タバコ-tabaco,タバコ,名詞-普通名詞-一般,,,タバコ,タバコ,外,煙草,タバコ
現代語,I,と,と,ト,助詞-格助詞,,,ト,ト,和,と,ト
現代語,I,いう,言う,イウ,動詞-一般,五段-ワア行,連体形-一般,ユー,イウ,和,いう,ユウ
現代語,I,もの,物,モノ,名詞-普通名詞-サ変可能,,,モノ,モノ,和,もの,モノ
現代語,I,で,だ,ダ,助動詞,助動詞-ダ,連用形-一般,デ,デ,和,だ,ダ
現代語,I,ある,有る,アル,動詞-非自立可能,五段-ラ行,連体形-一般,アル,アル,和,ある,アル
現代語,I,事,事,コト,名詞-普通名詞-一般,,,コト,コト,和,事,コト
現代語,I,は,は,ハ,助詞-係助詞,,,ワ,ハ,和,は,ハ
